States, Wall clock time, User time, System time, Memory (kbytes)
262, 5.26, 12.80, 1.13
282, 5.80, 14.29, 1.26
302, 6.16, 15.07, 1.25
322, 6.73, 16.27, 1.37
342, 7.27, 17.92, 1.42
362, 8.09, 19.96, 1.59
382, 8.64, 21.55, 1.53
402, 9.46, 23.56, 1.59
422, 10.14, 25.57, 1.66
442, 11.01, 27.86, 1.79
462, 11.91, 30.11, 1.84
482, 12.69, 31.90, 1.89
502, 13.93, 35.07, 2.04
522, 15.12, 37.84, 2.15
542, 16.00, 40.74, 2.23
562, 17.18, 43.97, 2.28
582, 18.38, 47.12, 2.41
602, 19.61, 50.19, 2.50
622, 23.17, 54.58, 2.61
642, 22.52, 57.91, 2.71
662, 26.45, 63.06, 2.86
682, 27.13, 66.43, 2.88
702, 31.18, 76.86, 3.54
722, 32.96, 79.38, 3.42
742, 37.11, 86.20, 3.70
762, 36.66, 89.81, 3.60
782, 39.34, 97.29, 3.87
802, 40.91, 100.88, 3.94
822, 45.13, 109.39, 4.30
842, 44.37, 112.12, 4.07
862, 48.81, 121.16, 4.79
882, 49.54, 126.40, 4.40
2, 7.90, 11.58, 0.93
